CASE_ENQUIRY_ID,OPEN_DT,CLOSED_DT,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,LATITUDE,LONGITUDE,Source
1.01001E+11,5/3/2013 11:12,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,83-85 Cresthill Rd  Brighton  MA  02135,11,4,9,D14,Allston / Brighton,15,Ward 22,2211,R2,83-85 Cresthill Rd,2135,42.355988,-71.157609,Constituent Call
1.01001E+11,5/2/2013 10:04,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,169 Endicott St  Boston  MA  02113,3,1B,1,A1,Downtown / Financial District,3,Ward 3,304,A,169 Endicott St,2113,42.36571,-71.05729,Constituent Call
1.01001E+11,4/26/2013 13:14,,Open,Case Closed VIOISS: Violation Filed ,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,108 Gladstone St  East Boston  MA  02128,1,9,1,A7,East Boston,1,Ward 1,113,R3,108 Gladstone St,2128,42.38914,-71.0047,Constituent Call
1.01001E+11,4/24/2013 12:02,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,64 Newfield St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2017,R1,64 Newfield St,2132,42.29048,-71.16706,Constituent Call
1.01001E+11,4/12/2013 8:08,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,33 Edison Grn  Dorchester  MA  02125,7,3,2,C11,Dorchester,5,Ward 7,709,R3,33 Edison Grn,2125,42.31951,-71.05852,Constituent Call
1.01001E+11,4/8/2013 12:16,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,365 Marlborough St  Boston  MA  02115,4,1C,8,D4,Back Bay,14,Ward 5,509,CM,365 Marlborough St,2115,42.35084,-71.08706,Constituent Call
1.01001E+11,3/6/2013 11:49,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,62 N Beacon St  Allston  MA  02134,11,4,9,D14,Allston / Brighton,15,Ward 21,2106,R1,62 N Beacon St,2134,42.35387,-71.14112,Constituent Call
1.01001E+11,12/10/2012 10:28,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,51 Hemenway St  Boston  MA  02115,4,10A,8,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,Ward 4,407,CD,51 Hemenway St,2115,42.34518,-71.08983,Constituent Call
1.01001E+11,11/15/2012 13:56,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,134-131 Tremont St  Boston  MA  02111,3,1C,2,A1,Boston,4,3,308,RC,134-131 Tremont St,2111,42.355965,-71.062189,Constituent Call
1.01001E+11,10/31/2012 10:23,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,249 Washington St  Dorchester  MA  02121,7,3,4,C11,Dorchester,8,Ward 14,1402,R3,249 Washington St,2121,42.30132,-71.07695,Constituent Call
1.01E+11,10/22/2012 9:12,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,21 Ridgeway Ln  Boston  MA  02114,3,1B,1,A1,Beacon Hill,3,Ward 3,306,R1,21 Ridgeway Ln,2114,42.36059,-71.06401,Constituent Call
1.01E+11,10/22/2012 8:54,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,136 Chiswick Rd  Brighton  MA  02135,11,4,9,D14,Allston / Brighton,15,Ward 21,2115,R4,136 Chiswick Rd,2135,42.34056,-71.15332,Constituent Call
1.01E+11,9/28/2012 14:01,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,341 Bunker Hill St  Charlestown  MA  02129,3,1A,1,A15,Charlestown,2,Ward 2,207,R2,341 Bunker Hill St,2129,42.381527,-71.067475,Constituent Call
1.01E+11,9/20/2012 9:11,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,88 Pembroke St  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 4,403,CD,88 Pembroke St,2118,42.34201,-71.07653,Constituent Call
1.01E+11,9/17/2012 9:04,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,22 Worthington St  Mission Hill  MA  02120,9,10A,8,B2,Mission Hill,14,Ward 10,1002,R2,22 Worthington St,2120,42.334346,-71.102306,Constituent Call
1.01E+11,9/13/2012 8:29,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,95 Normandy St  Dorchester  MA  02121,7,3,4,B2,Roxbury,13,Ward 14,1401,RL,95 Normandy St,2121,42.309622,-71.080222,Constituent Call
1.01E+11,9/5/2012 2:46,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,43-47 O St  South Boston  MA  02127,6,5,2,C6,South Boston / South Boston Waterfront,5,Ward 6,607,CM,43-47 O St,2127,42.336769,-71.029401,Constituent Call
1.01E+11,9/4/2012 11:49,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,33 Cunningham St  Dorchester  MA  02125,7,3,7,B2,Roxbury,13,Ward 13,1304,R3,33 Cunningham St,2125,42.31451,-71.07487,Constituent Call
1.01E+11,9/1/2012 19:33,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,7 Phillips St  Boston  MA  02114,3,1B,8,A1,Beacon Hill,14,Ward 5,504,CM,7 Phillips St,2114,42.3604,-71.06677,Constituent Call
1.01E+11,9/1/2012 11:58,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,8 Hall St  Jamaica Plain  MA  02130,9,2,6,E13,Jamaica Plain,11,Ward 11,1110,CM,8 Hall St,2130,42.30497,-71.11428,Constituent Call
1.01E+11,8/31/2012 14:13,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,45 Hemenway St  Boston  MA  02115,4,10A,8,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,Ward 4,407,CM,45 Hemenway St,2115,42.34537,-71.08978,Constituent Call
1.01E+11,8/31/2012 11:08,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,4 Goodwin Pl  Boston  MA  02114,3,1B,8,A1,Beacon Hill,14,Ward 5,504,CD,4 Goodwin Pl,2114,42.35988,-71.06918,Constituent Call
1.01E+11,8/30/2012 17:52,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,81 Charles St  Boston  MA  02114,3,1B,8,A1,Beacon Hill,14,Ward 5,511,RC,81 Charles St,2114,42.35843,-71.07045,Constituent Call
1.01E+11,8/30/2012 11:28,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,47 Revere St  Boston  MA  02114,3,1B,8,A1,Beacon Hill,14,Ward 5,504,A,47 Revere St,2114,42.35965,-71.06814,Constituent Call
1.01E+11,8/30/2012 10:22,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,101 Etna St  Brighton  MA  02135,11,4,9,D14,Allston / Brighton,15,Ward 22,2203,R2,101 Etna St,2135,42.352373,-71.148504,Constituent Call
1.01E+11,8/30/2012 8:55,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,1 City Hall Plz  Boston  MA  02108,3,1B,1,A1,Downtown / Financial District,3,3,306,E,1 City Hall Plz,2108,42.36042,-71.058274,Self Service
1.01E+11,8/29/2012 13:17,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,9 Greenwich Park  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 4,404,CM,9 Greenwich Park,2118,42.342561,-71.080109,Constituent Call
1.01E+11,8/29/2012 8:25,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,20-22 Spaulding St  Dorchester  MA  02122,8,7,3,C11,Dorchester,7,Ward 16,1607,R2,20-22 Spaulding St,2122,42.292183,-71.054972,Constituent Call
1.01E+11,8/28/2012 18:08,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,4 Downer Ct  Dorchester  MA  02125,7,3,3,C11,Dorchester,8,Ward 15,1504,RL,4 Downer Ct,2125,42.309613,-71.064377,Constituent Call
1.01E+11,8/28/2012 18:07,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,81-83 Millet St  Dorchester  MA  02124,8,7,4,B3,Dorchester,9,Ward 17,1703,R2,81-83 Millet St,2124,42.29371,-71.07717,Constituent Call
1.01E+11,8/27/2012 11:29,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,INTERSECTION of A St & Binford St  Boston  MA  ,6,5,2,C6,South Boston / South Boston Waterfront,5,Ward 6,601,,INTERSECTION A St & Binford St,,42.344837,-71.053148,Self Service
1.01E+11,8/27/2012 10:58,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,30 Glenville Ave  Allston  MA  02134,11,4,9,D14,Allston / Brighton,15,Ward 21,2105,CD,30 Glenville Ave,2134,42.3503,-71.13293,Constituent Call
1.01E+11,8/27/2012 10:52,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,8 Greenwich Park  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 4,404,CM,8 Greenwich Park,2118,42.34229,-71.08036,Constituent Call
1.01E+11,8/26/2012 18:22,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,26 Chestnut St  Boston  MA  02108,3,1B,8,A1,Beacon Hill,14,Ward 5,503,A,26 Chestnut St,2108,42.357391,-71.06746,Constituent Call
1.01E+11,8/25/2012 22:50,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,46 Fenway  Boston  MA  02215,4,10A,8,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,Ward 4,407,CM,46 Fenway,2215,42.34505,-71.09033,Self Service
1.01E+11,8/24/2012 11:17,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,28 Haviland St  Boston  MA  02115,4,10A,8,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,Ward 4,406,RC,28 Haviland St,2115,42.346115,-71.089022,Self Service
1.01E+11,8/24/2012 9:14,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,18 Garden St  Boston  MA  02114,3,1B,8,A1,Beacon Hill,14,Ward 5,504,CD,18 Garden St,2114,42.36074,-71.06677,Constituent Call
1.01E+11,8/23/2012 10:25,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,INTERSECTION of W Cedar St & Pinckney St  Boston  MA  ,3,1B,8,A1,Beacon Hill,14,Ward 5,503,,INTERSECTION W Cedar St & Pinckney St,,42.34373,-71.141562,Self Service
1.01E+11,8/22/2012 11:07,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,26 Allston St  Allston  MA  02134,11,4,9,D14,Allston / Brighton,15,Ward 21,2106,A,26 Allston St,2134,42.35222,-71.13492,Constituent Call
1.01E+11,8/22/2012 11:07,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD, ,, ,, , ,, ,, ,,,42.3594,-71.0587,Constituent Call
1.01E+11,8/22/2012 11:07,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,41 Bakersfield St  Dorchester  MA  02125,7,3,3,C11,Dorchester,7,Ward 13,1306,R1,41 Bakersfield St,2125,42.31666,-71.06125,Constituent Call
1.01E+11,8/22/2012 11:07,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,36 Rockvale Cir  Jamaica Plain  MA  02130,9,2,6,E13,Jamaica Plain,11,Ward 11,1107,R3,36 Rockvale Cir,2130,42.30714,-71.10473,Constituent Call
1.01E+11,8/21/2012 15:38,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,75 Sydney St  Dorchester  MA  02125,7,3,3,C11,Dorchester,7,Ward 13,1310,E,75 Sydney St,2125,42.3141,-71.05252,Constituent Call
1.01E+11,8/21/2012 11:34,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,40-42 Cedar Lane Way  Boston  MA  02114,3,1B,8,A1,Beacon Hill,14,Ward 5,511,R2,40-42 Cedar Lane Way,2114,42.358333,-71.07017,Constituent Call
1.01E+11,8/20/2012 14:16,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,5110 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,10,Ward 20,2003,A,5110 Washington St,2132,42.26355,-71.15403,Constituent Call
1.01E+11,8/20/2012 11:58,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,43 Hemenway St  Boston  MA  02115,4,10A,8,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,Ward 4,407,R4,43 Hemenway St,2115,42.34542,-71.08977,Constituent Call
1.01E+11,8/16/2012 12:26,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,26 Fenway   Boston  MA  02215,4,10A,8,D4,Boston,14,4,407,E,26 Fenway ,2215,42.3458,-71.09009,Constituent Call
1.01E+11,8/16/2012 11:56,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,76 Hancock St  Dorchester  MA  02125,7,3,7,C11,Dorchester,13,Ward 13,1305,R3,76 Hancock St,2125,42.31314,-71.06469,Constituent Call
1.01E+11,8/13/2012 15:12,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,0 N Beacon St  Allston  MA  02134,11,4,9,D14,Allston,15,21,2106,C,0 N Beacon St,2134,42.35436,-71.14315,Constituent Call
1.01E+11,8/9/2012 16:17,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,5 Symphony Rd  Boston  MA  02115,4,10A,8,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,Ward 4,407,R4,5 Symphony Rd,2115,42.34288,-71.08694,Self Service
1.01E+11,8/9/2012 9:31,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,26 Hemenway St  Boston  MA  02115,4,10A,8,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,Ward 4,406,A,26 Hemenway St,2115,42.34591,-71.08913,Constituent Call
1.01E+11,8/7/2012 15:07,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,137 Beacon St  Boston  MA  02116,4,1C,8,D4,Boston,14,5,506,E,137 Beacon St,2116,42.35473,-71.07411,Constituent Call
1.01E+11,8/6/2012 14:55,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,193 Norfolk St  Dorchester  MA  02124,8,7,4,B3,Greater Mattapan,9,Ward 17,1707,R2,193 Norfolk St,2124,42.28631,-71.07988,Constituent Call
1.01E+11,8/1/2012 14:22,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,25 Rill St  Dorchester  MA  02125,7,3,3,C11,Dorchester,8,Ward 15,1504,R3,25 Rill St,2125,42.3118,-71.06533,Constituent Call
1.01E+11,8/1/2012 9:05,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,51 Park Vale Ave  Allston  MA  02134,11,4,9,D14,Allston / Brighton,15,Ward 21,2105,R4,51 Park Vale Ave,2134,42.35265,-71.13296,Constituent Call
1.01E+11,8/1/2012 8:58,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,55 Hemenway St  Boston  MA  02115,4,10A,8,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,Ward 4,407,R3,55 Hemenway St,2115,42.34505,-71.08987,Constituent Call
1.01E+11,7/17/2012 9:37,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,638 Tremont St  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 9,901,EA,638 Tremont St,2118,42.34205,-71.0746,Constituent Call
1.01E+11,7/7/2012 16:42,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,82 Winthrop St  Roxbury  MA  02119,7,10B,7,B2,Roxbury,13,Ward 8,807,R3,82 Winthrop St,2119,42.3247,-71.07814,Constituent Call
1.01E+11,7/2/2012 12:06,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,21 Wallingford Rd  Brighton  MA  02135,11,4,9,D14,Allston / Brighton,15,Ward 21,2113,R2,21 Wallingford Rd,2135,42.34174,-71.15129,Constituent Call
1.01E+11,7/2/2012 12:04,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,73-75 Causeway St  Boston  MA  02114,3,1B,1,A1,Downtown / Financial District,3,Ward 3,306,CL,73-75 Causeway St,2114,42.364522,-71.062535,Constituent Call
1.01E+11,7/2/2012 10:14,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,83 Wensley St  Mission Hill  MA  02120,9,10A,8,B2,Mission Hill,14,Ward 10,1005,R3,83 Wensley St,2120,42.32753,-71.10367,Constituent Call
1.01E+11,6/29/2012 11:42,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD, ,, ,, , ,, ,, ,,,42.3594,-71.0587,Constituent Call
1.01E+11,6/26/2012 14:57,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,91 Gordon St  Brighton  MA  02135,11,4,9,D14,Allston / Brighton,15,Ward 21,2109,A,91 Gordon St,2135,42.349718,-71.140242,Constituent Call
1.01E+11,6/19/2012 14:42,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,109-111 Charter St  Boston  MA  02113,3,1B,1,A1,Downtown / Financial District,3,Ward 3,302,R4,109-111 Charter St,2113,42.36811,-71.05628,Constituent Call
1.01E+11,6/19/2012 14:38,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,19 Wallingford Rd  Brighton  MA  02135,11,4,9,D14,Allston / Brighton,15,Ward 21,2113,R1,19 Wallingford Rd,2135,42.34165,-71.15131,Constituent Call
1.01E+11,6/19/2012 14:32,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,559-569 Washington St  Brighton  MA  02135,11,4,9,D14,Allston / Brighton,15,Ward 22,2207,C,559-569 Washington St,2135,42.34991,-71.1643,Constituent Call
1.01E+11,6/15/2012 15:42,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,1486-1490 Tremont St  Mission Hill  MA  02120,9,10A,8,B2,Mission Hill,14,Ward 10,1002,I,1486-1490 Tremont St,2120,42.331767,-71.098849,Constituent Call
1.01E+11,6/12/2012 13:21,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,19 Wallingford Rd  Brighton  MA  02135,11,4,9,D14,Allston / Brighton,15,Ward 21,2113,R1,19 Wallingford Rd,2135,42.34165,-71.15131,Constituent Call
1.01E+11,6/4/2012 11:19,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,4 Beale St  Dorchester  MA  02124,8,7,3,C11,Dorchester,7,Ward 16,1608,RC,4 Beale St,2124,42.28318,-71.06475,Constituent Call
1.01E+11,5/25/2012 10:11,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,215 Commonwealth Ave  Boston  MA  02116,4,1C,8,D4,Back Bay,14,Ward 5,508,CM,215 Commonwealth Ave,2116,42.351406,-71.081636,Constituent Call
1.01E+11,5/22/2012 12:06,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,61 Burrell St  Roxbury  MA  02119,7,3,7,B2,Roxbury,13,Ward 8,806,C,61 Burrell St,2119,42.323123,-71.069585,Constituent Call
1.01E+11,5/22/2012 7:39,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,34 Sparhawk St  Brighton  MA  02135,11,4,9,D14,Allston / Brighton,15,Ward 22,2203,E,34 Sparhawk St,2135,42.351339,-71.151577,Constituent Call
1.01E+11,5/15/2012 8:59,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,9 Wilbur St  Dorchester  MA  02125,7,3,7,C11,Dorchester,13,Ward 13,1305,R2,9 Wilbur St,2125,42.31552,-71.06563,Constituent Call
1.01E+11,5/9/2012 9:44,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,240 Marlborough St  Boston  MA  02116,4,1C,8,D4,Back Bay,14,Ward 5,508,CM,240 Marlborough St,2116,42.35179,-71.08179,Constituent Call
1.01E+11,5/3/2012 13:44,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,1027 Commonwealth Ave  Boston  MA  02215,11,4,9,D14,Allston / Brighton,14,Ward 21,2103,RC,1027 Commonwealth Ave,2215,42.352231,-71.121594,Constituent Call
1.01E+11,3/23/2012 7:05,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,37 Hendry St  Dorchester  MA  02125,7,3,3,C11,Dorchester,8,Ward 15,1504,R3,37 Hendry St,2125,42.31009,-71.06576,Constituent Call
1.01E+11,3/5/2012 8:21,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,5 Ayr Rd  Brighton  MA  02135,11,4,9,D14,Allston / Brighton,15,Ward 21,2114,R2,5 Ayr Rd,2135,42.33686,-71.149,Constituent Call
1.01E+11,2/21/2012 10:23,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,172 Leyden St  East Boston  MA  02128,1,9,1,A7,East Boston,1,Ward 1,113,R1,172 Leyden St,2128,42.3889,-71.00513,Constituent Call
1.01E+11,2/14/2012 10:40,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,25 Dennis St  Roxbury  MA  02119,7,3,7,B2,Roxbury,13,Ward 8,807,R1,25 Dennis St,2119,42.32275,-71.07526,Self Service
1.01E+11,2/10/2012 12:46,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,1733 Commonwealth Ave  Brighton  MA  02135,11,4,9,D14,Allston / Brighton,15,Ward 21,2113,R2,1733 Commonwealth Ave,2135,42.3419,-71.1491,Self Service
1.01E+11,2/1/2012 14:26,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,252 Marlborough St  Boston  MA  02116,4,1C,8,D4,Back Bay,14,Ward 5,508,CM,252 Marlborough St,2116,42.35167,-71.08222,Constituent Call
1.01E+11,1/11/2012 11:08,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,5 Upham Ave  Dorchester  MA  02125,7,3,7,C11,Dorchester,13,Ward 13,1305,R3,5 Upham Ave,2125,42.31526,-71.0656,Constituent Call
1.01E+11,1/5/2012 12:39,,Open,Case Closed NOVIO: No Violation Found/No Cause ,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,INTERSECTION of Cenacle Rd & Lake St  Brighton  MA  ,11,4,9,D14,Allston / Brighton,15,Ward 22,2208,,INTERSECTION Cenacle Rd & Lake St,,42.34362,-71.141672,Self Service
1.01E+11,1/5/2012 10:08,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,610 Columbus Ave  Roxbury  MA  02118,9,10B,7,D4,Roxbury,13,Ward 9,903,A,610 Columbus Ave,2118,42.33969,-71.08251,Self Service
1.01E+11,12/30/2011 9:23,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,50 Park Vale Ave  Allston  MA  02134,11,4,9,D14,Allston / Brighton,15,Ward 21,2105,A,50 Park Vale Ave,2134,42.35264,-71.13344,Constituent Call
1.01E+11,12/21/2011 11:53,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,8 Barnes Ave  East Boston  MA  02128,1,9,1,A7,East Boston,1,Ward 1,112,R2,8 Barnes Ave,2128,42.38593,-71.00657,Constituent Call
1.01E+11,11/21/2011 17:58,,Open,Case Closed VIOISS: Violation Filed ,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,120 Commonwealth Ave  Boston  MA  02116,4,1C,8,D4,Back Bay,14,Ward 5,507,CD,120 Commonwealth Ave,2116,42.351802,-71.076817,Self Service
